alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1737065477.9398,transparent,3076.2191348606,1737064647.3485,"AS30873 Public Telecommunication Corporation",PTC-YemenNet,Sanaa,Asia,AS,Yemen,YE,,false,"Yemen-net-bb-pool 178",15.4738,44.2248,false,"Aljoraf area - Airport street",false,"Amanat Alasimah",success,Asia/Aden,,1737064649,1737065477.9398,8080,http,http://178.130.77.251:8080,false,2668.3979034424,9,4,69.230769230769,178.130.77.251
true,1737065126.0695,elite,3550.2418994904,1736695096.2089,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736905831,1737065477.4613,23611,http,http://72.10.160.172:23611,false,6018.3107852936,10,1455,0.68259385665529,72.10.160.172
true,1737065477.3728,transparent,6733.391570432,1712597689.3266,"AS270052 STARTELECOM S.A.","STARTELECOM S.A.",Asunción,"South America",SA,Paraguay,PY,,false,"Aranda Cardozo Lider Ramon",-25.2869,-57.6511,false,"Startelecom S.A",true,Asunción,success,America/Asuncion,,1736717792,1737065477.3728,999,http,http://138.59.227.248:999,false,4908.8065624237,29573,332119,8.1762936421043,138.59.227.248
true,1737065219.8029,elite,4222.2705880801,1737052964.8189,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737064648,1737065477.279,22603,http,http://67.43.236.18:22603,false,8818.532705307,12,51,19.047619047619,67.43.236.18
true,1737065476.9312,elite,6504.1575168788,1736699908.7638,"AS7552 Viettel Group",VIETEL-AS-AP,"Vĩnh Tường",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.22,105.511,false,VIETEL,false,"Vĩnh Phúc Province",success,Asia/Bangkok,,1736699912,1737065476.9312,26639,http,http://171.228.130.95:26639,false,2863.0740642548,707,4595,13.334590720483,171.228.130.95
true,1737065321.788,elite,2212.4643270902,1710882049.7496,"AS9318 SK Broadband Co Ltd",SKB-AS,Daedeok-gu,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",36.3724,127.4403,false,broadNnet,true,Daejeon,success,Asia/Seoul,343,1736770386,1737065476.8595,80,http,http://116.125.141.115:80,false,2113.0709648132,175706,249229,41.34891218657,116.125.141.115
true,1737065476.451,transparent,8097.2062280905,1731782313.4631,"AS16276 OVH SAS",OVH,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"OVH SAS",1.27994,103.849,false,"OVH Singapore PTE. LTD",true,"Central Singapore",success,Asia/Singapore,069536,1736621508,1737065476.451,8080,http,http://51.79.175.215:8080,false,7505.7239532471,5663,65776,7.9270426517728,51.79.175.215
true,1737065476.1795,transparent,5235.1526347074,1736836845.2481,"AS269908 JOSE DIGITAL MEDIA DOMINICANA SRL","JOSE DIGITAL MEDIA DOMINICANA SRL","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"Jose Digital Media Dominicana SRL",19.447,-70.7041,false,"Jose Digital Media Dominicana SRL",false,"Santiago Province",success,America/Santo_Domingo,11403,1736837954,1737065476.1795,999,http,http://190.93.191.19:999,false,10886.392354965,242,3037,7.3802988716072,190.93.191.19
true,1737065475.8341,transparent,6084.9242835692,1710551185.6225,"AS25514 Modus-Global LLC",MODUS-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"Modus-Global LLC",50.458,30.5303,false,"Modus ISP",true,"Kyiv City",success,Europe/Kyiv,01103,1736729281,1737065475.8341,8080,http,http://195.34.91.67:8080,false,4053.4839630127,32730,398175,7.5956417307759,195.34.91.67
true,1737064988.3039,elite,2950.1907348633,1737064337.3893,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Xuzhou,Asia,AS,China,CN,,false,Chinanet,34.1823,117.1519,false,"Chinanet JS",false,Jiangsu,success,Asia/Shanghai,,1737064339,1737065475.6142,8081,http,http://180.104.208.110:8081,false,3117.1660423279,15,1,93.75,180.104.208.110
true,1737065475.5686,elite,3061.6931698539,1737064317.4048,"AS7552 Viettel Group",VIETEL-AS-AP,"Bà Rịa–Vũng Tàu Province",Asia,AS,Vietnam,VN,,false,VIETELxdsl,10.5858,107.2471,false,"xDSL Services",false,"Bà Rịa–Vũng Tàu Province",success,Asia/Ho_Chi_Minh,790000,1737064320,1737065475.5686,10029,http,http://115.74.5.92:10029,false,8997.5967407227,11,6,64.705882352941,115.74.5.92
true,1737065474.9962,elite,288.55690748795,1737063836.4005,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9634,77.5855,false,"DigitalOcean, LLC",false,Karnataka,success,Asia/Kolkata,560100,1737063837,1737065474.9962,8080,http,http://64.227.172.34:8080,false,282.26232528687,23,2,92,64.227.172.34
true,1737065474.9387,elite,5974.6284252343,1735702025.8957,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,"Hai Alandalus",false,Rawafed,32.8743,13.1308,false,"Rawafed Libya",true,Tripoli,success,Africa/Tripoli,,1736911890,1737065474.9387,1984,http,http://102.214.106.86:1984,false,7963.5581970215,2102,18109,10.400277076839,102.214.106.86
true,1737065326.6375,transparent,4494.5085416343,1719915777.514,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Wenzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",28.0002,120.6547,true,"China Mobile",true,Zhejiang,success,Asia/Shanghai,,1736820124,1737065474.9356,3128,http,http://111.1.61.49:3128,false,2655.1737785339,92225,103300,47.167881345097,111.1.61.49
true,1737065474.8744,transparent,6450.9889253161,1736981249.2309,"AS263238 Eliana Vanessa Morocho Oña","Eliana Vanessa Morocho Ona",Quito,"South America",SA,Ecuador,EC,,false,"Eliana Vanessa Morocho Oña",-0.2309,-78.5211,false,"Eliana Vanessa Morocho Oña",false,Pichincha,success,America/Guayaquil,,1736981749,1737065474.8744,999,http,http://45.173.228.148:999,false,9915.958404541,176,1043,14.438063986874,45.173.228.148
true,1737065474.7346,transparent,5746.4419962784,1710701214.9305,"AS10367 Fibercast Corporation",FIBERCAST,Merrimack,"North America",NA,"United States",US,,false,"FirstLight Fiber",42.8651,-71.4934,false,"First Light Fiber",true,"New Hampshire",success,America/New_York,03054,1736880709,1737065474.7346,8080,http,http://66.211.155.34:8080,false,6089.7386074066,36944,387647,8.701079391697,66.211.155.34
true,1737065473.7438,transparent,5682.4694840021,1732858044.9397,"AS141674 PT Data Arta Sedaya",IDNIC-DARTANET-AS-ID,Ngawi,Asia,AS,Indonesia,ID,,false,"PT Data Arta Sedaya",-7.4026,111.4441,false,"Amandanet, CV",true,"East Java",success,Asia/Jakarta,63281,1736488552,1737065473.7438,1080,http,http://103.171.245.155:1080,false,4725.8083820343,6693,53405,11.136809877201,103.171.245.155
true,1737065472.9907,transparent,6682.626145215,1710788324.4771,"AS136874 PT. Garuda Media Telematika",GARUDA-AS-ID,Bojonegoro,Asia,AS,Indonesia,ID,,false,GARUDA,-7.1461,111.8815,false,,true,"East Java",success,Asia/Jakarta,62193,1736966413,1737065472.9907,9090,http,http://103.105.76.214:9090,false,1905.0288200378,35093,384711,8.359377233185,103.105.76.214
true,1737065472.9512,elite,2169.8700322045,1736763562.6847,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736828124,1737065472.9512,13347,socks4,socks4://67.43.236.18:13347,true,895.02477645874,9,3026,0.29654036243822,67.43.236.18
true,1737065472.8778,elite,2020.0400299992,1720491110.4194,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1736650065,1737065472.8778,1082,http,http://136.243.82.121:1082,false,103.44123840332,1818,19217,8.6427382933207,136.243.82.121
true,1737065472.8651,transparent,7771.3846583462,1715572259.3737,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Guayaquil,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-2.2026,-79.8749,false,,true,Guayas,success,America/Guayaquil,,1737055830,1737065472.8651,999,http,http://177.234.194.226:999,false,5031.0502052307,63511,225309,21.98982064954,177.234.194.226
true,1737065470.7373,transparent,3188.3999183774,1737056147.6187,"AS142333 PT Triguna Akses Teknologi",IDNIC-DELIMANET-AS-ID,Pekanbaru,Asia,AS,Indonesia,ID,,false,"PT Triguna Akses Teknologi",0.473768,101.408,false,"PT Triguna Akses Teknologi",false,Riau,success,Asia/Jakarta,,1737056160,1737065472.5215,8080,http,http://103.169.32.18:8080,false,7699.1517543793,32,105,23.357664233577,103.169.32.18
true,1737065472.4413,transparent,6808.9886939555,1727704992.5003,"AS141140 PT Jinde Grup Indonesia",IDNIC-MYRISE-AS-ID,Bakalan,Asia,AS,Indonesia,ID,,false,"PT Jinde Grup Indonesia",-8.1703,111.792,false,"PT Jinde Grup Indonesia",true,"East Java",success,Asia/Jakarta,,1736778910,1737065472.4413,8080,http,http://103.159.96.70:8080,false,3419.9016094208,13497,123036,9.8855221814506,103.159.96.70
true,1737065471.3005,transparent,6460.7978688021,1730849035.4754,"AS264778 TotalCom Venezuela C.A.","TotalCom Venezuela C.A.",Mérida,"South America",SA,Venezuela,VE,,false,"TotalCom Venezuela C.A.",8.5897,-71.1587,false,"TotalCom Venezuela C.A",true,Mérida,success,America/Caracas,,1736899072,1737065471.3005,999,http,http://200.59.184.169:999,false,10529.379367828,6105,85141,6.6907042500493,200.59.184.169
true,1737065470.8935,transparent,4855.6895316372,1735549767.3641,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Banjarnegara,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.3925,109.6823,false,,true,"Central Java",success,Asia/Jakarta,53475,1736761013,1737065470.8935,1204,http,http://103.126.86.91:1204,false,3508.7895393372,2055,20362,9.167149930856,103.126.86.91
true,1737065470.7417,transparent,7327.0701760023,1729347897.6773,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Quezon City",Asia,AS,Philippines,PH,,false,GLBB,14.6475,121.0494,true,,true,"Metro Manila",success,Asia/Manila,1100,1736605945,1737065470.7417,8085,http,http://222.127.220.113:8085,false,3545.2749729156,10745,102030,9.5278208822877,222.127.220.113
true,1737065470.5558,elite,4282.087632588,1737064366.2534,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737064373,1737065470.5558,6135,http,http://67.43.228.250:6135,false,2614.3383979797,7,8,46.666666666667,67.43.228.250
true,1737065255.9437,transparent,8494.7618297482,1721508714.891,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1736630732,1737065470.4868,3128,http,http://5.9.21.152:3128,false,11221.827507019,15799,208390,7.047178942767,5.9.21.152
true,1737065470.4554,elite,3856.2820574817,1725483933.2958,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1736799701,1737065470.4554,19663,socks4,socks4://72.10.164.178:19663,true,1192.5420761108,85,19676,0.43014017509235,72.10.164.178
true,1737065470.4477,transparent,6271.6847031727,1721747002.1086,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,Nasugbu,Asia,AS,Philippines,PH,,false,"Globe Telecom",14.0727,120.6228,true,,false,Calabarzon,success,Asia/Manila,4231,1736692435,1737065470.4477,8082,http,http://112.198.186.104:8082,false,12337.091445923,7435,116693,5.9897847383346,112.198.186.104
true,1737065470.3994,elite,10397.053778172,1721578839.529,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Changsha,Asia,AS,China,CN,,false,"China Unicom CHINA169 Hunan Province Network",28.2278,112.939,false,,false,Hunan,success,Asia/Shanghai,410000,1736623066,1737065470.3994,3128,socks4,socks4://110.52.228.181:3128,true,17454.574108124,372,66161,0.55912103768055,110.52.228.181
true,1737065470.3161,transparent,6529.1881972038,1732476995.0137,"AS269981 COMPUNETWORK S.A.C.","COMPUNETWORK S.A.C.","San Juan de Lurigancho","South America",SA,Peru,PE,,false,"Compunetwork S.A.C.",-12.0064,-77.0139,false,"Compunetwork S.A.C",true,"Lima region",success,America/Lima,,1736725695,1737065470.3161,999,http,http://200.215.251.168:999,false,9986.2058162689,1335,59385,2.1986166007905,200.215.251.168
true,1737065470.2013,transparent,6270.3188002046,1710687018.1364,"AS4755 TATA Communications formerly VSNL is Leading ISP",TATACOMM-AS,Mumbai,Asia,AS,India,IN,,false,"Tata Communications Limited",19.0748,72.8856,false,"Tata Communications Limited",true,Maharashtra,success,Asia/Kolkata,400018,1736866948,1737065470.2013,1111,http,http://14.143.130.210:1111,false,4872.6539611816,27072,390472,6.4836280727301,14.143.130.210
true,1737065469.6032,transparent,8002.4751546125,1736692724.8986,"AS14618 Amazon.com, Inc.",AMAZON-AES,Ashburn,"North America",NA,"United States",US,,true,Amazon.com,39.0438,-77.4874,false,"AWS EC2 (us-east-1)",false,Virginia,success,America/New_York,20149,1736692725,1737065469.6032,3128,http,http://44.204.165.196:3128,false,5830.8992385864,953,4453,17.628560858306,44.204.165.196
true,1737063796.9277,elite,1436.4185333252,1737063796.9277,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,Amazon.com,1.28009,103.851,false,"AWS EC2 (ap-southeast-1)",false,"Central Singapore",success,Asia/Singapore,048582,1737063799,1737065469.5442,443,http,http://96.0.147.177:443,false,2687.638759613,25,0,100,96.0.147.177
true,1737065384.0122,elite,5674.3824810459,1736928888.893,"AS132883 TOPWAY GLOBAL LIMITED",TOPWAY-AS-AP,"Kwai Chung",Asia,AS,"Hong Kong",HK,,true,"Hong Kong San Ai Net Int'l Limited",22.363,114.135,false,,false,"Tsuen Wan District",success,Asia/Hong_Kong,,1736928895,1737065469.3973,1080,http,http://103.27.111.156:1080,false,3740.1015758514,1604,374,81.092012133468,103.27.111.156
true,1737065252.9324,anonymous,2622.674125276,1730715678.2735,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1736760835,1737065468.9382,80,http,http://189.22.234.43:80,false,1760.2100372314,45265,37876,54.443655957951,189.22.234.43
true,1737065468.5628,transparent,5794.7126746178,1731211062.859,"AS63393 BOOM NET",BOOMNETPR01,Fajardo,"North America",NA,"Puerto Rico",PR,,false,"Boom NET",18.3393,-65.6695,false,"Boom NET",true,Fajardo,success,America/Puerto_Rico,00738,1736655097,1737065468.5628,999,http,http://192.203.0.70:999,false,5744.7926998138,7960,77805,9.2811753046114,192.203.0.70
true,1737065468.5093,elite,4098.8337167049,1716008465.8558,"AS61272 Informacines sistemos ir technologijos, UAB",IST-AS,Šiauliai,Europe,EU,Lithuania,LT,,true,"Informacines sistemos ir technologijos, UAB",55.9318,23.3289,false,"Yevhen Ahapov",true,Siauliai,success,Europe/Vilnius,76001,1736488363,1737065468.5093,31808,socks4,socks4://85.206.167.149:31808,true,1410.9432697296,574,90842,0.62789883608996,85.206.167.149
true,1737065468.0341,transparent,5601.5519893176,1721991486.0149,"AS55685 PT Jala Lintas Media",JLM-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,false,"PT. Jala Lintas Media",-6.46016,106.856,false,,true,"West Java",success,Asia/Jakarta,,1736556176,1737065468.0341,3128,http,http://119.18.154.201:3128,false,2592.3447608948,1753,15235,10.319048740287,119.18.154.201
true,1737065399.6744,elite,1654.7792029281,1730540747.6781,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"China Unicom Zhejiang Province Network",30.2994,120.1612,false,,true,Zhejiang,success,Asia/Shanghai,,1736589340,1737065468.0085,8092,http,http://101.71.143.237:8092,false,830.05809783936,36653,59103,38.277496971469,101.71.143.237
true,1737065467.3618,elite,1296.1237430573,1737065467.3618,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737065470,1737065467.3618,16365,http,http://67.43.227.226:16365,false,1296.1237430573,1,0,100,67.43.227.226
true,1737065467.079,elite,5487.0635448116,1737016653.5443,"AS24086 Viettel Corporation",VIETTEL-AS-VN,"Da Nang",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",16.069,108.2255,true,"Viettel Group",false,"Da Nang",success,Asia/Ho_Chi_Minh,550000,1737016660,1737065467.079,2322,http,http://116.105.17.30:2322,false,5568.7928199768,101,610,14.205344585091,116.105.17.30
true,1737065433.2519,transparent,5884.8016491337,1733267481.9506,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","Buenos Aires","South America",SA,Argentina,AR,,false,"Telecom Argentina S.A.",-34.6142,-58.3811,false,"Apolo -Gold-Telecom-Per",true,"Buenos Aires F.D.",success,America/Argentina/Buenos_Aires,1871,1736897790,1737065466.4027,3388,http,http://190.139.5.202:3388,false,3838.8895988464,6812,47414,12.562239516099,190.139.5.202
true,1737065465.8911,transparent,7868.3646088498,1712758588.1121,"AS273103 TV&MÁS S.A.S","TV&MAS S.A.S",Bogotá,"South America",SA,Colombia,CO,Usaquen,false,"Cogent Communications",4.71069,-74.0359,false,TV&MAS,true,"Bogota D.C.",success,America/Bogota,110121,1736537089,1737065465.8911,999,http,http://207.230.8.3:999,false,7707.5340747833,16015,263399,5.7316383574195,207.230.8.3
true,1737065465.8399,anonymous,5920.9750917424,1733444323.7857,"AS141596 PT Wistel Teknologi Solusi",WISTEL-AS-ID,Campraksanta,Asia,AS,Indonesia,ID,,false,"PT Wistel Teknologi Solusi",-6.30764,106.082,false,Wistel,true,Banten,success,Asia/Jakarta,,1736468681,1737065465.8399,8080,http,http://103.160.40.253:8080,false,2754.2781829834,5806,45262,11.369154852354,103.160.40.253
true,1737065465.3865,transparent,6097.1763576837,1733864300.3605,"AS37061 Safaricom Limited",Safaricom,Nairobi,Africa,AF,Kenya,KE,,false,"Safaricom Limited",-1.2841,36.8155,false,"Safaricom Limited",true,"Nairobi County",success,Africa/Nairobi,09831,1736888363,1737065465.3865,8080,http,http://197.248.231.91:8080,false,7847.909450531,4824,40992,10.529072812991,197.248.231.91
true,1737065465.3121,elite,4691.992501514,1710548986.6654,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1797,24.9344,false,"Hetzner Online GmbH",true,Uusimaa,success,Europe/Helsinki,00201,1736730349,1737065465.3121,80,http,http://37.27.6.46:80,false,8038.7403964996,85583,306506,21.827442238879,37.27.6.46
true,1737056417.8706,elite,249.00792752663,1710559708.3421,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1797,24.9344,false,Hetzner,true,Uusimaa,success,Europe/Helsinki,00201,1736737233,1737065464.8548,80,http,http://135.181.154.225:80,false,182.74641036987,370187,62138,85.627016711964,135.181.154.225
true,1737065464.1971,transparent,7375.961086377,1736741078.6393,"AS270187 2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V.","2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V.",Panindícuaro,"North America",NA,Mexico,MX,,false,"2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V",20.0251,-101.6902,false,"Eduardo Murillo Muñoz",false,Michoacán,success,America/Mexico_City,58590,1736741499,1737065464.1971,999,http,http://45.174.57.118:999,false,12070.108413696,1323,3373,28.172913117547,45.174.57.118
